SEG_ID	Doc	Source	Tagged Source	Target	MT	Tagged_Target	Error Category	Severity	Annotator_ID
7	doc70	Los cien días de la epidemia de COVID-19 resultaron en 52.213 casos y 4.235 óbitos entre el 12 de marzo, correspondiendo a la semana epidemiológica 11, hasta el 20 de juno de 2020 (semana epidemiológica 25).		The hundred days of the COVID-19 epidemic resulted in 52,213 cases and 4,235 deaths between March 12, corresponding to epidemiological week 11, until June 20, 2020 (epidemiological week 25).	TMT_run1	The hundred days of the COVID-19 epidemic resulted in 52,213 cases and 4,235 deaths between March 12, corresponding to epidemiological week 11, <tag>until</tag> June 20, 2020 (epidemiological week 25).	Linguistic Conventions - Grammar	Neutral	5119698
8	doc70	El pico de la curva epidémica ocurrió en la semana epidemiológica 21 (23 de mayo), seguido de una desaceleración en el número de casos.		The peak of the epidemic curve occurred in epidemiological week 21 (23 May), followed by a slowdown in the number of cases.	TMT_run1	The peak of the epidemic curve occurred in epidemiological week 21 (<tag>23 May</tag>), followed by a slowdown in the number of cases.	Locale Conventions - Date format	Neutral	5119698
9	doc70	Se detectó, inicialmente, la periferización de los casos en la capital y región metropolitana, seguido por la rápida diseminación hacia el interior del estado.		Initially, the peripheralization of cases in the capital and metropolitan region was detected, followed by the rapid dissemination into the interior of the state.	TMT_run1				5119698
10	doc70	Hubo una reducción de las tasas de crecimiento medio diario a partir de abril, pero con un nivel de más de 6.000 casos semanales de COVID-19 de media.		There was a reduction in mean daily growth rates from April, but with a level of more than 6,000 COVID-19 cases per week on average.	TMT_run1	There was a reduction in mean daily growth rates from <tag>April,</tag> but with a level of more than 6,000 COVID-19 cases per week on average.	Linguistic Conventions - Punctuation	Neutral	5119698
11	doc70	Al final del período la serie de casos del estado indica la persistencia de la circulación y transmisión comunitaria del SARS-CoV-2.		At the end of the period, the state case series indicates the persistence of community circulation and transmission of SARS-CoV-2.	TMT_run1				5119698
12	doc70	Finalmente, se cuestiona, parafraseando a García Márquez en Cien Años de Soledad, si estamos ante “un periodo de remisión o la antesala de un recrudecimiento”.		Finally, it is questioned, to paraphrase García Márquez in One Hundred Years of Solitude, whether we are facing “a period of remission or the prelude to an upsurge”.	TMT_run1				5119698
1	doc74	En este artículo analizamos el efecto de la emigración de familias sudafricanas en los padres/abuelos que deben renegociar sus vidas ante la ausencia física de sus seres queridos.		In this article we analyze the effect of emigration from South African families on parents/grandparents who must renegotiate their lives in the face of the physical absence of their loved ones.	TMT_run1	In this <tag>article</tag> we analyze the effect of emigration from South African families on parents/grandparents who must renegotiate their lives in the face of the physical absence of their loved ones.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc74	Nosotros adoptamos una perspectiva transnacional en un proyecto cualitativo más grande para tener en cuenta ambos lados del espectro migratorio.		We adopted a transnational perspective in a larger qualitative project to take account of both sides of the migratory spectrum.	TMT_run1	We adopted a transnational perspective in a larger qualitative project to <tag>take account</tag> of both sides of the migratory spectrum.	Linguistic Conventions - Grammar	Neutral	5119698
2	doc74	Nosotros adoptamos una perspectiva transnacional en un proyecto cualitativo más grande para tener en cuenta ambos lados del espectro migratorio.		We adopted a transnational perspective in a larger qualitative project to take account of both sides of the migratory spectrum.	TMT_run1	We adopted a transnational perspective in a larger qualitative project to take account <tag>of</tag> both sides of the migratory spectrum.	Linguistic Conventions - Grammar	Neutral	5119698
3	doc74	Aquí nos centramos en los integrantes ancianos de la familia que se quedan, un grupo en gran parte abandonado en investigaciones previas.		Here we focus on the elderly family members who stay, a group largely abandoned in previous research.	TMT_run1				5119698
4	doc74	Nuestros hallazgos ilustran las emociones complejas y los cambios relacionales sufridos por los ancianos cuyas familias emigran.		Our findings illustrate the complex emotions and relational changes suffered by the elderly whose families emigrate.	TMT_run1				5119698
5	doc74	Las nuevas tecnologías tienden puentes y acortan distancias, ya que permiten nuevas maneras de conectarse, de cuidarse mutuamente y de reinventar las relaciones transnacionales y lo que constituye la vida familiar, pero estos puentes no pueden anular la pérdida sufrida por los que se quedan.		New technologies build bridges and shorten distances, as they allow new ways to connect and take care of each other and reinventing transnational relations and what constitutes family life, but these bridges cannot cancel out the loss suffered by those who remain.	TMT_run1	New technologies build bridges and shorten <tag>distances,</tag> as they allow new ways to connect and take care of each other and reinventing transnational relations and what constitutes family life, but these bridges cannot cancel out the loss suffered by those who remain.	Linguistic Conventions - Punctuation	Neutral	5119698
5	doc74	Las nuevas tecnologías tienden puentes y acortan distancias, ya que permiten nuevas maneras de conectarse, de cuidarse mutuamente y de reinventar las relaciones transnacionales y lo que constituye la vida familiar, pero estos puentes no pueden anular la pérdida sufrida por los que se quedan.		New technologies build bridges and shorten distances, as they allow new ways to connect and take care of each other and reinventing transnational relations and what constitutes family life, but these bridges cannot cancel out the loss suffered by those who remain.	TMT_run1	New technologies build bridges and shorten distances, as they allow new ways to connect and take care of each other and <tag>reinventing</tag> transnational relations and what constitutes family life, but these bridges cannot cancel out the loss suffered by those who remain.	Linguistic Conventions - Grammar	Neutral	5119698
6	doc74	Las personas tienen que dar sentido a la emigración y forjar nuevos lazos relacionales con los familiares que se quedan.		People have to make sense of emigration and forge new relational ties with the remaining family members.	TMT_run1				5119698
7	doc74	Nuestros resultados acentúan el papel significativo de los abuelos en un sistema familiar y destacan algunas diferencias por género y raza en las experiencias de las familias.		Our results emphasize the significant role of grandparents in a family system and highlight some differences by gender and race in families' experiences.	TMT_run1				5119698
1	doc75	Investigaciones anteriores indican que las parejas que hacen frente a una enfermedad crónica desde una orientación relacional basada en el “nosotros” tienen resultados más positivos que las parejas que la enfrentan individualmente; sin embargo, existen escasas investigaciones previas que identifiquen los procesos clínicos que promueven la reciprocidad o la manera en la que están implicados los procesos de género social.		Previous research indicates that couples who cope with a chronic disease from a relational orientation based on the “we” have more positive results than couples who face it individually; however, there is little previous research that identifies the clinical processes that promote reciprocity or the way in which social gender processes are involved.	TMT_run1				5119698
2	doc75	Este análisis de teoría fundamentada de 25 sesiones de terapia videograbadas con seis parejas heterosexuales que enfrentan una enfermedad hepática crónica utilizó una óptica relacional fundamentada en el feminismo para centrarse en los procesos clínicos relacionados con el paso de una orientación individual a una relacional.		This grounded theory analysis of 25 video-recorded therapy sessions with six heterosexual couples facing chronic liver disease used a feminism-based relational perspective to focus on clinical processes related to the passage from an individual to a relational orientation.	TMT_run1				5119698
3	doc75	Los hallazgos identificaron tres obstáculos contextuales para lograr una “orientación basada en el nosotros”: (a) el discurso de autonomía, (b) el poder relacionado con la enfermedad, y (c) el poder asociado al género.		Findings identified three contextual obstacles to achieving a “we-based orientation”: (a) the discourse of autonomy, (b) disease-related power, and (c) gender-associated power.	TMT_run1				5119698
4	doc75	El análisis detalló las medidas del terapeuta que redujeron el efecto de los obstáculos para la reciprocidad y fomentaron el afrontamiento relacional.		Analysis detailed the therapist's measures that reduced the effect of obstacles to reciprocity and encouraged relational coping.	TMT_run1				5119698
5	doc75	Las implicancias clínicas tratan de las intersecciones complejas entre el género, el cuidado y los obstáculos contextuales para la reciprocidad.		Clinical implications deal with the complex intersections between gender, care and contextual obstacles to reciprocity.	TMT_run1	Clinical implications deal with the complex intersections between gender, <tag>care</tag> and contextual obstacles to reciprocity.	Linguistic Conventions - Punctuation	Neutral	5119698
1	doc76	Determinar el rendimiento diagnóstico adicional de una prueba serológica rápida que detecta anticuerpos IgM e IgG contra SARS-CoV-2 en relación a la reacción en cadena de polimerasa reversa en tiempo real (RT-PCR).		To determine the additional diagnostic yield of a rapid serological test detecting IgM and IgG antibodies against SARS-CoV-2 in relation to real-time reverse polymerase chain reaction (RT-PCR).	TMT_run1	To determine the additional diagnostic yield of a rapid serological test detecting IgM and IgG antibodies against SARS-CoV-2 in relation <tag>to real-time</tag> reverse polymerase chain reaction (RT-PCR).	Linguistic Conventions - Grammar	Neutral	5119698
2	doc76	Se realizó un estudio transversal incluyendo pacientes hospitalizados por COVID-19 en tres hospitales, trabajadores de salud expuestos a la infección y pacientes ambulatorios que cumplían criterios de caso sospechoso, a quienes se les realizó la prueba molecular (RT-PCR) y la prueba serológica rápida.		A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	TMT_run1	A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the <tag>infection</tag> and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc76	Se realizó un estudio transversal incluyendo pacientes hospitalizados por COVID-19 en tres hospitales, trabajadores de salud expuestos a la infección y pacientes ambulatorios que cumplían criterios de caso sospechoso, a quienes se les realizó la prueba molecular (RT-PCR) y la prueba serológica rápida.		A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	TMT_run1	A cross-sectional study was <tag>conducted</tag> including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc76	Se realizó un estudio transversal incluyendo pacientes hospitalizados por COVID-19 en tres hospitales, trabajadores de salud expuestos a la infección y pacientes ambulatorios que cumplían criterios de caso sospechoso, a quienes se les realizó la prueba molecular (RT-PCR) y la prueba serológica rápida.		A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	TMT_run1	A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case <tag>criteria,</tag> who underwent molecular testing (RT-PCR) and rapid serological testing.	Linguistic Conventions - Punctuation	Neutral	5119698
2	doc76	Se realizó un estudio transversal incluyendo pacientes hospitalizados por COVID-19 en tres hospitales, trabajadores de salud expuestos a la infección y pacientes ambulatorios que cumplían criterios de caso sospechoso, a quienes se les realizó la prueba molecular (RT-PCR) y la prueba serológica rápida.		A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, who underwent molecular testing (RT-PCR) and rapid serological testing.	TMT_run1	A cross-sectional study was conducted including patients hospitalized for COVID-19 in three hospitals, health workers exposed to the infection and outpatients who met suspicious case criteria, <tag>who</tag> underwent molecular testing (RT-PCR) and rapid serological testing.	Accuracy - Mistranslation	Neutral	5119698
3	doc76	Se evaluó el rendimiento diagnóstico adicional de las prueba serológica rápida en relación a la molecular.		The additional diagnostic performance of rapid serological tests in relation to molecular was evaluated.	TMT_run1	The additional diagnostic performance of rapid serological tests in relation to <tag>molecular was</tag> evaluated.	Other	Minor	5119698
4	doc76	Asimismo, se realizó la estimación de sensibilidad y especificidad de dichas pruebas.		Likewise, the sensitivity and specificity of these tests were estimated.	TMT_run1				5119698
5	doc76	Se incluyeron 144 personas.		144 people were included.	TMT_run1				5119698
6	doc76	La prueba serológica rápida obtuvo un 19,4% de resultados positivos en comparación con un 11,1% en la prueba molecular (p=0,03).		The rapid serological test obtained 19.4% positive results compared to 11.1% in the molecular test (p=0.03).	TMT_run1				5119698
7	doc76	La prueba serológica rápida detectó 21 casos que habían resultado negativos por el RT-PCR inicial y el rendimiento diagnóstico adicional fue de 56,8% en comparación al RT-PCR.		The rapid serological test detected 21 cases that had tested negative by the initial RT-PCR and the additional diagnostic yield was 56.8% compared to the RT-PCR.	TMT_run1	The rapid serological test detected 21 cases that had tested negative by the initial <tag>RT-PCR</tag> and the additional diagnostic yield was 56.8% compared to the RT-PCR.	Linguistic Conventions - Punctuation	Neutral	5119698
8	doc76	El rendimiento diagnóstico adicional fue 50,0% durante la primera semana, 70,0% durante la segunda y 50,0% durante la tercera semana de inicio de síntomas.		Additional diagnostic performance was 50.0% during the first week, 70.0% during the second and 50.0% during the third week of symptom onset.	TMT_run1	Additional diagnostic performance was 50.0% during the first week, 70.0% during the <tag>second</tag> and 50.0% during the third week of symptom onset.	Linguistic Conventions - Punctuation	Neutral	5119698
9	doc76	La sensibilidad de la prueba serológica rápida fue de 43,8% y la especificidad del 98,9%.		The sensitivity of the rapid serological test was 43.8% and the specificity was 98.9%.	TMT_run1				5505645
10	doc76	La prueba serológica rápida logró detectar un mayor número de casos respecto a la molecular, sobre todo a partir de la segunda semana de inicio de síntomas.		The rapid serological test was able to detect a greater number of cases compared to the molecular one, especially from the second week of onset of symptoms.	TMT_run1				5505645
11	doc76	Además, presentó una alta especificidad.		In addition, it presented high specificity.	TMT_run1				5505645
12	doc76	Los resultados mostrarían su utilidad como prueba complementaria a la prueba molecular, especialmente durante la segunda y tercera semana de enfermedad.		The results would show its usefulness as a complementary test to the molecular test, especially during the second and third weeks of illness.	TMT_run1				5505645
1	doc77	Se cree que un margen de resección circunferencial (circumferential resection margin, CRM) de ≤1,0 mm tras la cirugía de cáncer de recto aumenta el riesgo de recidiva local (local recurrence, LR).		A circumferential resection margin (circumferential resection margin, CABG) of ≤1.0 mm after rectal cancer surgery is thought to increase the risk of local recurrence (local recurrence, LR).	TMT_run1				5505645
2	doc77	Este estudio retrospectivo de base poblacional evaluó cómo la distancia del CRM afectaba al riesgo de LR.		This retrospective population-based study evaluated how the distance from CABG affected the risk of LR.	TMT_run1				5505645
3	doc77	MÉTODOS: Se utilizaron los datos del Registro Sueco de Cáncer Colorrectal (SCRCR) para el análisis retrospectivo de los cánceres de recto resecados entre 2005 y 2013.		Methods: Data from the Swedish Colorectal Cancer Registry (SCR) were used for retrospective analysis of rectal cancers resected between 2005 and 2013.	TMT_run1	Methods: Data from the Swedish Colorectal Cancer Registry (<tag>SCR</tag>) were used for retrospective analysis of rectal cancers resected between 2005 and 2013.	Accuracy - Mistranslation	Major	5505645
4	doc77	El objetivo primario fue la LR.		The primary endpoint was LR.	TMT_run1				5505645
5	doc77	Se identificaron 12.146 pacientes, con 8.666 pacientes analizados después de las exclusiones.		A total of 12,146 patients were identified, with 8,666 patients analyzed after exclusions.	TMT_run1				5505645
6	doc77	Un total de 739 pacientes tenían CRM de ≤ 1,0 mm y 7.653 pacientes CRM de > 1,0 mm.		A total of 739 patients had CABG of ≤ 1.0 mm and 7,653 CABG patients of > 1.0 mm.	TMT_run1				5505645
7	doc77	El tiempo medio de seguimiento fue de 51 meses.		The mean follow-up time was 51 months.	TMT_run1	The <tag>mean</tag> follow-up time was 51 months.	Terminology - Inconsistent use of terminology	Minor	5505645
8	doc77	Hubo 66 (8,9%) casos de LR en grupo de CRM de ≤ 1,0 mm y 256 (3,3%) casos de LR en el grupo de CRM de > 1,0 mm.		There were 66 (8.9%) cases of LR in CABG group of ≤ 1.0 mm and 256 (3.3%) cases of LR in CABG group of > 1.0 mm.	TMT_run1				5505645
9	doc77	La tasa de LR fue del 17% (n = 27/159), 6,7% (n = 39/580), 1,9% (n = 2/103) y 3,4% (n = 254/7550) cuando el CRM fue de 0,0 mm, 0,1-1,0 mm, 1,1-1,9 mm y CRM ≥ de 2 mm, respectivamente.		The LR rate was 17% (n = 27/159), 6.7% (n = 39/580), 1.9% (n = 2/103) and 3.4% (n = 254/7550) when CABG was 0.0 mm, 0.1-1.0 mm, 1.1-1.9 mm and CABG ≥ 2 mm, respectively.	TMT_run1				5505645
10	doc77	El riesgo de LR en CRM de 0,0 mm fue mayor en comparación con todos los otros grupos con CRM mayores (P < 0,05).		The risk of LR in CABG of 0.0 mm was higher compared to all other groups with major CABG (P < 0.05).	TMT_run1				5505645
11	doc77	No se observó diferencia en LR entre CRM de 1,1-1,9 mm y ≥ 2 mm.		No difference in LR was observed between CABG of 1.1-1.9 mm and ≥ 2 mm.	TMT_run1				5505645
12	doc77	La LR se diagnosticó más precozmente cuando el CRM era de ≤ 1,0 mm.		LR was diagnosed earlier when CABG was ≤ 1.0 mm.	TMT_run1				5505645
13	doc77	CONCLUSIÓN: El riesgo de LR está relacionado con el CRM exacto, con un riesgo más alto en pacientes con CRM de 0,0 mm.		Conclusion: The risk of LR is related to accurate CABG, with a higher risk in patients with CABG of 0.0 mm.	TMT_run1				5505645
14	doc77	La monitorización estrecha de pacientes sin un margen claro medible puede permitir la detección temprana de LR.		Close monitoring of patients without a measurable clear margin may allow early detection of LR.	TMT_run1				5505645
1	doc79	los pacientes con virus de inmunodeficiencia humana (VIH) son más propensos a desarrollar cáncer.		patients with human immunodeficiency virus (HIV) are more likely to develop cancer.	TMT_run1				5505645
2	doc79	Los linfomas malignos son el principal grupo de cáncer que se observa en estos pacientes.		Malignant lymphomas are the main group of cancers seen in these patients.	TMT_run1	Malignant lymphomas are the main group of cancers <tag>seen</tag> in these patients.	Style - Non-fluent	Neutral	5505645
3	doc79	El linfoma difuso de células grandes B, incluido el del sistema nervioso central y el linfoma de Burkitt, constituyen 90% de los linfomas no Hodgkin relacionados con VIH. hombre de 22 años de edad, con fiebre de hasta 39 °C, malestar general, cansancio excesivo y sudoración nocturna, pérdida de 8 kg de peso y dolor abdominal en hipocondrio derecho, 5 meses previos a su hospitalización.		Diffuse large B-cell lymphoma, including central nervous system and Burkitt lymphoma, account for 90% of HIV-related non-Hodgkin lymphomas. A 22-year-old man with fever up to 39°C, malaise, excessive tiredness and night sweats, weight loss of 8 kg, and abdominal pain in the right hypochondrium, 5 months prior to hospitalization.	TMT_run1				5505645
4	doc79	Se reportó hemoglobina de 9.5 g/dL, leucocitos 5.13 x 103/mm3, plaquetas 124 000 cel/mm3; albúmina 2.9 g/dL; alanino aminotransferasa 28 UI/L, aspartato aminotransferasa 105 UI/L;		Hemoglobin of 9.5 g/dL, leukocytes 5.13 x 103/mm3, platelets 124 000 cells/mm3; albumin 2.9 g/dL; alanine aminotransferase 28 IU/L, aspartate aminotransferase 105 IU/L were reported;	TMT_run1				5505645
5	doc79	VIH reactivo, beta 2 microglobulina 20 000 ng/mL. Carga viral para VIH 100 034 cp/mL, CD4 76 cel/mcL (5%).		HIV reactive, beta 2 microglobulin 20,000 ng/mL. HIV viral load 100 034 cp/mL, CD4 76 cell/mcL (5%).	TMT_run1				5505645
6	doc79	El ultrasonido abdominal mostró quistes en hígado y bazo.		Abdominal ultrasound showed cysts in the liver and spleen.	TMT_run1				5505645
7	doc79	La tomografía abdominopélvica reportó hepatoesplenomegalia, adenopatías retroperitoneales e inguinal y líquido libre en cavidad abdominal.		Abdominopelvic tomography reported hepatosplenomegaly, retroperitoneal and inguinal adenopathies and free fluid in the abdominal cavity.	TMT_run1				5505645
8	doc79	Se realizó esplenectomía y en el estudio histopatológico se reportó Linfoma de Burkitt.		Splenectomy was performed and the histopathological study reported Burkitt's lymphoma.	TMT_run1				5505645
9	doc79	El VIH predispone a los pacientes a cualquier tipo de cáncer.		HIV predisposes patients to any type of cancer.	TMT_run1				5505645
10	doc79	Los hallazgos intraabdominales deben hacer sospechar de linfoma y se puede presentar desde infiltración del intestino delgado, órgano sólido y tejidos blandos.		Intra-abdominal findings should make lymphoma suspect and may present from infiltration of the small intestine, solid organ and soft tissues.	TMT_run1	Intra-abdominal findings should <tag>make lymphoma suspect</tag> and may present from infiltration of the small intestine, solid organ and soft tissues.	Accuracy - Mistranslation	Critical	5673352
1	doc8	En el marco de la Estrategia Mundial del sector de la salud contra las hepatitis víricas y el Plan Estratégico de Abordaje de la Hepatitis C en el Sistema Nacional de Salud (SNS), la Secretaría del Plan Nacional sobre el Sida, junto a la Unidad de Programas de Cribado del Ministerio de Sanidad, han coordinado entre 2019 y 2020 las políticas estatales en torno al cribado de la infección por el virus de la hepatitis C (VHC) en España.		Within the framework of the Global Strategy of the health sector against viral hepatitis and the Strategic Plan for Approaching Hepatitis C in the National Health System (SNS), the Secretariat of the National Plan on AIDS, together with the Unit of Screening Programs of the Ministry of Health, have coordinated between 2019 and 2020 state policies around the screening of hepatitis C virus (HCV) infection in Spain.	TMT_run1				5505645
2	doc8	En este artículo se describe la experiencia y reflexiones surgidas en torno a ella.		This article describes the experience and reflections that have emerged around it.	TMT_run1				5505645
3	doc8	Como puntos clave del proceso destacan el trabajo interdisciplinar a través de un Grupo Técnico en el que han participado personas expertas de los diferentes ámbitos implicados; la disponibilidad de evidencia científica para la toma de decisiones, especialmente el 2º Estudio de Seroprevalencia del VHC en población general; y el enfoque de salud pública transversal a todo el proceso.		The key points of the process stand out the interdisciplinary work through a Technical Group in which experts from the different fields involved have participated; the availability of scientific evidence for decision-making, especially the 2nd Study of HCV Seroprevalence in the general population; and the public health approach transversal to the whole process.	TMT_run1				5505645
4	doc8	El resultado se muestra en la recién publicada Guía de cribado de infección por el VHC, en la que se indica el cribado a personas con exposiciones y situaciones de riesgo para la infección, así como se recogen las principales recomendaciones para mejorar el cribado y la vinculación al seguimiento y tratamiento.		The result is shown in the recently published HCV Screening Guideline, which indicates screening for people with exposures and situations at risk for infection, as well as the main recommendations to improve screening and linkage to follow-up and treatment.	TMT_run1				5505645
5	doc8	Esperamos que esta Guía y la continuación del trabajo conjunto supongan un impulso al acceso equitativo al diagnóstico y tratamiento de la infección por el VHC en España.		We hope that this Guideline and the continuation of joint work will provide an impetus to equitable access to the diagnosis and treatment of HCV infection in Spain.	TMT_run1				5505645
1	doc80	Introducción: la evidencia indica un papel de la vitamina A en la regulación de la masa grasa que influye en la obesidad y las enfermedades cardiovasculares.		Introduction: the evidence indicates a role of vitamin A in the regulation of fat mass that influences obesity and cardiovascular diseases.	TMT_run1				5505645
2	doc80	Material y métodos: estudio transversal con 200 mujeres emparejadas por edad y por la ingesta dietética de vitamina A recomendada.		Material and methods: a cross-sectional study with 200 women matched by age and by the recommended dietary intake of vitamin A.	TMT_run1				5505645
3	doc80	Se dividieron en cuatro grupos según el índice de masa corporal (IMC): 80 eutróficas (E), 40 con sobrepeso (OW), 40 con obesidad de clase I (OI) y 40 con obesidad de clase II (OII).		They were divided into four groups according to body mass index (BMI): 80 eutrophic (E), 40 overweight (OW), 40 with class I obesity (OI) and 40 with class II obesity (OII).	TMT_run1				5505645
4	doc80	Se midieron los perfiles lipídicos y glucémicos y se evaluó el estrés oxidativo a través de las concentraciones séricas de ácido úrico, glutatión-peroxidasa (GSH-Px) y sustancias reactivas del ácido tiobarbitúrico (TBARS).		Lipid and glycemic profiles were measured and oxidative stress was assessed through serum concentrations of uric acid, glutathione-peroxidase (GSH-Px) and thiobarbituric acid reactive substances (TBARS).	TMT_run1				5505645
5	doc80	Resultados: los puntos de corte para la deficiencia de las concentraciones séricas de retinol y caroteno fueron de 1,05 µmol/L y 40 g/dL, respectivamente.		Results: the cut-off points for deficiency of serum retinol and carotene concentrations were 1.05 μmol/L and 40 g/dL, respectively.	TMT_run1				5505645
6	doc80	Para la ingesta dietética recomendada de vitamina A fue de 700 g/día.		For the recommended dietary intake of vitamin A was 700 g/day.	TMT_run1				5505645
7	doc80	Se encontró deficiencia de retinol y caroteno en el grupo E, del 5 % y 15 %, respectivamente, alcanzando un 77,5 % y 82,5 % en el grupo OII.		Retinol and carotene deficiency was found in group E, 5 % and 15 %, respectively, reaching 77.5 % and 82.5 % in group OII.	TMT_run1	Retinol and carotene deficiency was found in group E, <tag>5 %</tag> and 15 %, respectively, reaching 77.5 % and 82.5 % in group OII.	Locale Conventions - Number format	Minor	5505645
7	doc80	Se encontró deficiencia de retinol y caroteno en el grupo E, del 5 % y 15 %, respectivamente, alcanzando un 77,5 % y 82,5 % en el grupo OII.		Retinol and carotene deficiency was found in group E, 5 % and 15 %, respectively, reaching 77.5 % and 82.5 % in group OII.	TMT_run1	Retinol and carotene deficiency was found in group E, 5 % and <tag>15 %</tag>, respectively, reaching 77.5 % and 82.5 % in group OII.	Locale Conventions - Number format	Minor	5505645
8	doc80	Conclusiones: se observó correlación entre las concentraciones séricas de retinol y caroteno y los perfiles glucémico, lipídico y de marcadores de perfiles de estrés oxidativo en los grupos estudiados.		Conclusions: a correlation was observed between serum concentrations of retinol and carotene and glycemic, lipid and marker profiles of oxidative stress profiles in the groups studied.	TMT_run1				5505645
9	doc80	Se observó que los sujetos con OI y OII que tenían deficiencia de retinol y caroteno presentaban un riesgo 16 y 20,7 veces mayor, respectivamente, de ser diagnosticados de DM2 en comparación con los E con concentraciones adecuadas de vitamina A.		It was observed that subjects with OI and OII who had retinol and carotene deficiency had a 16 and 20.7-fold higher risk, respectively, of being diagnosed with DM2 compared to E with adequate vitamin A concentrations.	TMT_run1				5505645
10	doc80	El aumento de la demanda de vitamina A puede estar relacionado con el aumento del IMC, la adiposidad corporal y el estrés oxidativo, incluso cuando se alcanza la ingesta recomendada de vitamina A.		Increased demand for vitamin A may be related to increased BMI, body adiposity and oxidative stress, even when the recommended intake of vitamin A is reached.	TMT_run1				5505645
1	doc81	La asociación entre la actividad física y la salud se ha establecido claramente, y la promoción de la actividad física debe verse como un enfoque rentable que se prescribe universalmente como tratamiento de primera línea para casi todas las enfermedades crónicas.		The association between physical activity and health has been clearly established, and the promotion of physical activity should be seen as a cost-effective approach that is universally prescribed as first-line treatment for almost all chronic diseases.	TMT_run1				5505645
2	doc81	Se alienta a los proveedores de atención médica involucrados en la atención de personas con parálisis cerebral (PC) a que tomen un papel activo en la promoción de su salud y bienestar.		Health care providers involved in the care of people with cerebral palsy (CP) are encouraged to take an active role in promoting their health and well-being.	TMT_run1				5505645
3	doc81	Equilibrar las conductas de actividad durante todo el día, con una mejor actividad física, una reducción del tiempo sedentario y conductas de sueño saludables, puede preparar a los bebés, niños en edad preescolar y escolar con PC para una trayectoria saludable a lo largo de su vida.		Balancing activity behaviors throughout the day, with improved physical activity, reduced sedentary time, and healthy sleep behaviors, can prepare infants, preschool and school-aged children with CP for a healthy trajectory throughout their lives.	TMT_run1				5505645
4	doc81	Sin embargo, la mayoría de los médicos no aplican un enfoque sistemático de vigilancia, evaluación y manejo para detectar problemas con la actividad física o el sueño en niños con PC.		However, most physicians do not apply a systematic surveillance, evaluation, and management approach to detect problems with physical activity or sleep in children with CP.	TMT_run1				5505645
5	doc81	En consecuencia, muchos niños con PC pierden una importante primera línea de tratamiento.		As a result, many children with CP lose an important first line of treatment.	TMT_run1				5505645
6	doc81	Este artículo presenta una guía de práctica clínica basada en evidencia con consejos prácticos para ayudar a los profesionales a detectar problemas de actividad durante las 24 horas como un paso crítico hacia la adopción de comportamientos de estilo de vida saludables para niños con PC que brindan beneficios para la salud a largo plazo.		This article presents an evidence-based clinical practice guideline with practical advice to help practitioners detect 24-hour activity problems as a critical step toward adopting healthy lifestyle behaviors for children with CP that provide long-term health benefits.	TMT_run1				5505645
1	doc82	La Constitución de Kenia de 2010 generó una serie de reformas en todos los sectores para ajustarse a los nuevos estándares constitucionales, incluida la transmisión y una amplia carta de derechos.		The 2010 Kenyan Constitution generated a series of reforms in all sectors to meet new constitutional standards, including transmission and an extensive charter of rights.	TMT_run1				5505645
2	doc82	La constitución representa una plataforma para promover los derechos sobre la salud y reestructurar los marcos jurídicos, institucionales y normativos con el fin de revertir las deficiencias crónicas y mejorar los resultados de la salud.		The constitution represents a platform for promoting health rights and restructuring legal, institutional and regulatory frameworks in order to reverse chronic deficiencies and improve health outcomes.	TMT_run1				5505645
3	doc82	Estas reformas de la salud, establecidas por mandato constitucional, son complejas.		These health reforms, established by constitutional mandate, are complex.	TMT_run1				5505645
4	doc82	Asimismo, todas las áreas del sistema de salud se están transformando de manera simultánea, ya que se han promulgado varias leyes nuevas y se han establecido organismos de salud pública.		Likewise, all areas of the health system are being transformed simultaneously, as several new laws have been enacted and public health agencies have been established.	TMT_run1				5505645
5	doc82	Sin embargo, la falta de herramientas y métodos adecuados limitó la implementación de estos cambios tan complejos.		However, the lack of adequate tools and methods limited the implementation of these complex changes.	TMT_run1				5505645
